,ID,x,auc,funcId,kind,fid,iid,dim
44,RCobyla,10000,0.350504705882353,323.0,Affine,323,0,5
43,DiagonalCMA,4000,0.931119950980392,324.0,Affine,324,0,2
44,DiagonalCMA,10000,0.968967784313726,324.0,Affine,324,0,5
43,DifferentialEvolution,4000,0.791122794117647,324.0,Affine,324,0,2
44,DifferentialEvolution,10000,0.551991254901961,324.0,Affine,324,0,5
43,modcma,4002,0.956161037128495,324.0,Affine,324,0,2
44,modcma,10000,0.970099176470588,324.0,Affine,324,0,5
43,modde,4000,0.887174019607843,324.0,Affine,324,0,2
44,modde,10000,0.726998254901961,324.0,Affine,324,0,5
43,RCobyla,4000,0.514395980392157,324.0,Affine,324,0,2
44,RCobyla,10000,0.971641039215686,324.0,Affine,324,0,5
43,DiagonalCMA,4000,0.704098578431372,325.0,Affine,325,0,2
44,DiagonalCMA,10000,0.480471019607843,325.0,Affine,325,0,5
43,DifferentialEvolution,4000,0.553586862745098,325.0,Affine,325,0,2
44,DifferentialEvolution,10000,0.320226607843137,325.0,Affine,325,0,5
43,modcma,4002,0.721463924900295,325.0,Affine,325,0,2
44,modcma,10000,0.550908392156863,325.0,Affine,325,0,5
43,modde,4000,0.618350098039216,325.0,Affine,325,0,2
44,modde,10000,0.468544098039216,325.0,Affine,325,0,5
43,RCobyla,4000,0.202364558823529,325.0,Affine,325,0,2
44,RCobyla,10000,0.15979931372549,325.0,Affine,325,0,5
43,DiagonalCMA,4000,0.886282254901961,326.0,Affine,326,0,2
44,DiagonalCMA,10000,0.687201980392157,326.0,Affine,326,0,5
43,DifferentialEvolution,4000,0.569483284313726,326.0,Affine,326,0,2
44,DifferentialEvolution,10000,0.347948274509804,326.0,Affine,326,0,5
43,modcma,4002,0.812942499338566,326.0,Affine,326,0,2
44,modcma,10000,0.49869037254902,326.0,Affine,326,0,5
43,modde,4000,0.690743823529412,326.0,Affine,326,0,2
44,modde,10000,0.477351960784314,326.0,Affine,326,0,5
43,RCobyla,4000,0.331586323529412,326.0,Affine,326,0,2
44,RCobyla,10000,0.197850137254902,326.0,Affine,326,0,5
43,DiagonalCMA,4000,0.22523112745098,327.0,Affine,327,0,2
44,DiagonalCMA,10000,0.232890352941176,327.0,Affine,327,0,5
43,DifferentialEvolution,4000,0.288734656862745,327.0,Affine,327,0,2
44,DifferentialEvolution,10000,0.196486098039216,327.0,Affine,327,0,5
43,modcma,4002,0.478960764715681,327.0,Affine,327,0,2
44,modcma,10000,0.339620862745098,327.0,Affine,327,0,5
43,modde,4000,0.354050343137255,327.0,Affine,327,0,2
44,modde,10000,0.228496450980392,327.0,Affine,327,0,5
43,RCobyla,4000,0.10063137254902,327.0,Affine,327,0,2
44,RCobyla,10000,0.111356058823529,327.0,Affine,327,0,5
43,DiagonalCMA,4000,0.958675931372549,328.0,Affine,328,0,2
44,DiagonalCMA,10000,0.963544843137255,328.0,Affine,328,0,5
43,DifferentialEvolution,4000,0.804830294117647,328.0,Affine,328,0,2
44,DifferentialEvolution,10000,0.539423568627451,328.0,Affine,328,0,5
43,modcma,4002,0.959659875944381,328.0,Affine,328,0,2
44,modcma,10000,0.96259662745098,328.0,Affine,328,0,5
43,modde,4000,0.828351617647059,328.0,Affine,328,0,2
44,modde,10000,0.677680568627451,328.0,Affine,328,0,5
43,RCobyla,4000,0.410146323529412,328.0,Affine,328,0,2
44,RCobyla,10000,0.283322333333333,328.0,Affine,328,0,5
43,DiagonalCMA,4000,0.419118235294118,329.0,Affine,329,0,2
44,DiagonalCMA,10000,0.339026215686275,329.0,Affine,329,0,5
43,DifferentialEvolution,4000,0.538289901960784,329.0,Affine,329,0,2
44,DifferentialEvolution,10000,0.337247019607843,329.0,Affine,329,0,5
43,modcma,4002,0.735280888967281,329.0,Affine,329,0,2
44,modcma,10000,0.779194529411765,329.0,Affine,329,0,5
43,modde,4000,0.6126825,329.0,Affine,329,0,2
44,modde,10000,0.416035509803922,329.0,Affine,329,0,5
43,RCobyla,4000,0.407579803921569,329.0,Affine,329,0,2
44,RCobyla,10000,0.328664764705882,329.0,Affine,329,0,5
43,DiagonalCMA,4000,0.50983862745098,32.0,Affine,32,0,2
44,DiagonalCMA,10000,0.275281705882353,32.0,Affine,32,0,5
43,DifferentialEvolution,4000,0.657946960784314,32.0,Affine,32,0,2
44,DifferentialEvolution,10000,0.392365549019608,32.0,Affine,32,0,5
43,modcma,4002,0.678848026966909,32.0,Affine,32,0,2
44,modcma,10000,0.746210803921569,32.0,Affine,32,0,5
43,modde,4000,0.742073823529412,32.0,Affine,32,0,2
44,modde,10000,0.545269431372549,32.0,Affine,32,0,5
43,RCobyla,4000,0.19946181372549,32.0,Affine,32,0,2
44,RCobyla,10000,0.140475450980392,32.0,Affine,32,0,5
43,DiagonalCMA,4000,0.881255392156863,330.0,Affine,330,0,2
44,DiagonalCMA,10000,0.829927529411765,330.0,Affine,330,0,5
43,DifferentialEvolution,4000,0.824056470588235,330.0,Affine,330,0,2
44,DifferentialEvolution,10000,0.809479058823529,330.0,Affine,330,0,5
43,modcma,4002,0.896049769233031,330.0,Affine,330,0,2
44,modcma,10000,0.845350176470588,330.0,Affine,330,0,5
43,modde,4000,0.821245784313726,330.0,Affine,330,0,2
44,modde,10000,0.809919843137255,330.0,Affine,330,0,5
43,RCobyla,4000,0.814029754901961,330.0,Affine,330,0,2
44,RCobyla,10000,0.688260607843137,330.0,Affine,330,0,5
43,DiagonalCMA,4000,0.708195049019608,331.0,Affine,331,0,2
44,DiagonalCMA,10000,0.55855668627451,331.0,Affine,331,0,5
43,DifferentialEvolution,4000,0.856886470588235,331.0,Affine,331,0,2
44,DifferentialEvolution,10000,0.606843725490196,331.0,Affine,331,0,5
43,modcma,4002,0.798347835885979,331.0,Affine,331,0,2
44,modcma,10000,0.593718647058823,331.0,Affine,331,0,5
43,modde,4000,0.898399215686274,331.0,Affine,331,0,2
44,modde,10000,0.641230784313725,331.0,Affine,331,0,5
43,RCobyla,4000,0.262645,331.0,Affine,331,0,2
44,RCobyla,10000,0.340839843137255,331.0,Affine,331,0,5
43,DiagonalCMA,4000,0.848935245098039,332.0,Affine,332,0,2
44,DiagonalCMA,10000,0.400983823529412,332.0,Affine,332,0,5
43,DifferentialEvolution,4000,0.703292058823529,332.0,Affine,332,0,2
44,DifferentialEvolution,10000,0.373011980392157,332.0,Affine,332,0,5
43,modcma,4002,0.856387835494018,332.0,Affine,332,0,2
44,modcma,10000,0.385177745098039,332.0,Affine,332,0,5
43,modde,4000,0.753447941176471,332.0,Affine,332,0,2
44,modde,10000,0.546506098039216,332.0,Affine,332,0,5
43,RCobyla,4000,0.331677549019608,332.0,Affine,332,0,2
44,RCobyla,10000,0.275996921568627,332.0,Affine,332,0,5
43,DiagonalCMA,4000,0.896143039215686,333.0,Affine,333,0,2
44,DiagonalCMA,10000,0.564240411764706,333.0,Affine,333,0,5
43,DifferentialEvolution,4000,0.87427862745098,333.0,Affine,333,0,2
44,DifferentialEvolution,10000,0.509829509803922,333.0,Affine,333,0,5
43,modcma,4002,0.84005266974356,333.0,Affine,333,0,2
44,modcma,10000,0.898018647058824,333.0,Affine,333,0,5
43,modde,4000,0.868343431372549,333.0,Affine,333,0,2
44,modde,10000,0.672730843137255,333.0,Affine,333,0,5
43,RCobyla,4000,0.464141225490196,333.0,Affine,333,0,2
44,RCobyla,10000,0.320682960784314,333.0,Affine,333,0,5
43,DiagonalCMA,4000,0.643803774509804,334.0,Affine,334,0,2
44,DiagonalCMA,10000,0.303568921568627,334.0,Affine,334,0,5
43,DifferentialEvolution,4000,0.388238333333333,334.0,Affine,334,0,2
44,DifferentialEvolution,10000,0.253518411764706,334.0,Affine,334,0,5
43,modcma,4002,0.552114090013817,334.0,Affine,334,0,2
44,modcma,10000,0.304095431372549,334.0,Affine,334,0,5
43,modde,4000,0.469692401960784,334.0,Affine,334,0,2
44,modde,10000,0.258911,334.0,Affine,334,0,5
43,RCobyla,4000,0.276220147058824,334.0,Affine,334,0,2
44,RCobyla,10000,0.225482568627451,334.0,Affine,334,0,5
43,DiagonalCMA,4000,0.876182352941177,335.0,Affine,335,0,2
44,DiagonalCMA,10000,0.877076509803921,335.0,Affine,335,0,5
43,DifferentialEvolution,4000,0.534555,335.0,Affine,335,0,2
44,DifferentialEvolution,10000,0.339841078431373,335.0,Affine,335,0,5
43,modcma,4002,0.945732525893916,335.0,Affine,335,0,2
44,modcma,10000,0.941757470588235,335.0,Affine,335,0,5
43,modde,4000,0.639384558823529,335.0,Affine,335,0,2
44,modde,10000,0.469208156862745,335.0,Affine,335,0,5
43,RCobyla,4000,0.337152058823529,335.0,Affine,335,0,2
44,RCobyla,10000,0.150542607843137,335.0,Affine,335,0,5
43,DiagonalCMA,4000,0.815119803921569,336.0,Affine,336,0,2
44,DiagonalCMA,10000,0.736245568627451,336.0,Affine,336,0,5
43,DifferentialEvolution,4000,0.530377794117647,336.0,Affine,336,0,2
44,DifferentialEvolution,10000,0.292908490196078,336.0,Affine,336,0,5
41,modcma,1152,0.79853894335512,336.0,Affine,336,0,2
44,modcma,10000,0.915961647058823,336.0,Affine,336,0,5
43,modde,4000,0.603016568627451,336.0,Affine,336,0,2
44,modde,10000,0.37512237254902,336.0,Affine,336,0,5
43,RCobyla,4000,0.174669803921569,336.0,Affine,336,0,2
44,RCobyla,10000,0.103533098039216,336.0,Affine,336,0,5
43,DiagonalCMA,4000,0.859008823529412,337.0,Affine,337,0,2
44,DiagonalCMA,10000,0.629955960784314,337.0,Affine,337,0,5
43,DifferentialEvolution,4000,0.636271470588235,337.0,Affine,337,0,2
44,DifferentialEvolution,10000,0.390931960784314,337.0,Affine,337,0,5
43,modcma,4002,0.939810045957413,337.0,Affine,337,0,2
44,modcma,10000,0.91526268627451,337.0,Affine,337,0,5
43,modde,4000,0.750469558823529,337.0,Affine,337,0,2
44,modde,10000,0.533908254901961,337.0,Affine,337,0,5
43,RCobyla,4000,0.463012156862745,337.0,Affine,337,0,2
44,RCobyla,10000,0.533746921568627,337.0,Affine,337,0,5
43,DiagonalCMA,4000,0.901415392156863,338.0,Affine,338,0,2
44,DiagonalCMA,10000,0.405890823529412,338.0,Affine,338,0,5
43,DifferentialEvolution,4000,0.798209950980392,338.0,Affine,338,0,2
44,DifferentialEvolution,10000,0.518764294117647,338.0,Affine,338,0,5
43,modcma,4002,0.976822667097824,338.0,Affine,338,0,2
44,modcma,10000,0.968360137254902,338.0,Affine,338,0,5
43,modde,4000,0.818626911764706,338.0,Affine,338,0,2
44,modde,10000,0.68439431372549,338.0,Affine,338,0,5
43,RCobyla,4000,0.479900784313725,338.0,Affine,338,0,2
44,RCobyla,10000,0.241255117647059,338.0,Affine,338,0,5
43,DiagonalCMA,4000,0.844990588235294,339.0,Affine,339,0,2
44,DiagonalCMA,10000,0.937491470588235,339.0,Affine,339,0,5
43,DifferentialEvolution,4000,0.674928725490196,339.0,Affine,339,0,2
44,DifferentialEvolution,10000,0.44528437254902,339.0,Affine,339,0,5
43,modcma,4002,0.879770163937639,339.0,Affine,339,0,2
44,modcma,10000,0.944333490196078,339.0,Affine,339,0,5
43,modde,4000,0.726229019607843,339.0,Affine,339,0,2
44,modde,10000,0.575435803921569,339.0,Affine,339,0,5
43,RCobyla,4000,0.293518431372549,339.0,Affine,339,0,2
44,RCobyla,10000,0.262602294117647,339.0,Affine,339,0,5
43,DiagonalCMA,4000,0.472592009803922,33.0,Affine,33,0,2
44,DiagonalCMA,10000,0.353582117647059,33.0,Affine,33,0,5
43,DifferentialEvolution,4000,0.618829803921568,33.0,Affine,33,0,2
44,DifferentialEvolution,10000,0.407356294117647,33.0,Affine,33,0,5
43,modcma,4002,0.620402004879913,33.0,Affine,33,0,2
44,modcma,10000,0.607239235294118,33.0,Affine,33,0,5
43,modde,4000,0.685441519607843,33.0,Affine,33,0,2
44,modde,10000,0.546245705882353,33.0,Affine,33,0,5
43,RCobyla,4000,0.237513578431373,33.0,Affine,33,0,2
44,RCobyla,10000,0.186082705882353,33.0,Affine,33,0,5
43,DiagonalCMA,4000,0.919571225490196,340.0,Affine,340,0,2
44,DiagonalCMA,10000,0.946367294117647,340.0,Affine,340,0,5
43,DifferentialEvolution,4000,0.642481960784314,340.0,Affine,340,0,2
44,DifferentialEvolution,10000,0.388182803921569,340.0,Affine,340,0,5
43,modcma,4002,0.864133276499005,340.0,Affine,340,0,2
44,modcma,10000,0.954526352941176,340.0,Affine,340,0,5
43,modde,4000,0.738785490196078,340.0,Affine,340,0,2
44,modde,10000,0.544469156862745,340.0,Affine,340,0,5
43,RCobyla,4000,0.608032303921569,340.0,Affine,340,0,2
44,RCobyla,10000,0.370138098039216,340.0,Affine,340,0,5
43,DiagonalCMA,4000,0.36633431372549,341.0,Affine,341,0,2
44,DiagonalCMA,10000,0.261601176470588,341.0,Affine,341,0,5
43,DifferentialEvolution,4000,0.626740049019608,341.0,Affine,341,0,2
44,DifferentialEvolution,10000,0.242517568627451,341.0,Affine,341,0,5
43,modcma,4002,0.577249267523101,341.0,Affine,341,0,2
44,modcma,10000,0.278376588235294,341.0,Affine,341,0,5
43,modde,4000,0.736675784313725,341.0,Affine,341,0,2
44,modde,10000,0.259623941176471,341.0,Affine,341,0,5
43,RCobyla,4000,0.2069275,341.0,Affine,341,0,2
44,RCobyla,10000,0.154550254901961,341.0,Affine,341,0,5
43,DiagonalCMA,4000,0.393146029411765,342.0,Affine,342,0,2
44,DiagonalCMA,10000,0.139040843137255,342.0,Affine,342,0,5
43,DifferentialEvolution,4000,0.503578137254902,342.0,Affine,342,0,2
44,DifferentialEvolution,10000,0.225783509803922,342.0,Affine,342,0,5
43,modcma,4002,0.473375763098843,342.0,Affine,342,0,2
44,modcma,10000,0.522242784313726,342.0,Affine,342,0,5
43,modde,4000,0.562868039215686,342.0,Affine,342,0,2
44,modde,10000,0.380743666666667,342.0,Affine,342,0,5
43,RCobyla,4000,0.159160098039216,342.0,Affine,342,0,2
44,RCobyla,10000,0.115289725490196,342.0,Affine,342,0,5
43,DiagonalCMA,4000,0.56659612745098,343.0,Affine,343,0,2
44,DiagonalCMA,10000,0.423898568627451,343.0,Affine,343,0,5
43,DifferentialEvolution,4000,0.553497745098039,343.0,Affine,343,0,2
44,DifferentialEvolution,10000,0.38178962745098,343.0,Affine,343,0,5
43,modcma,4002,0.681911397242555,343.0,Affine,343,0,2
44,modcma,10000,0.438887294117647,343.0,Affine,343,0,5
43,modde,4000,0.668177941176471,343.0,Affine,343,0,2
44,modde,10000,0.560122705882353,343.0,Affine,343,0,5
43,RCobyla,4000,0.296074068627451,343.0,Affine,343,0,2
44,RCobyla,10000,0.272442843137255,343.0,Affine,343,0,5
43,DiagonalCMA,4000,0.937255882352941,344.0,Affine,344,0,2
44,DiagonalCMA,10000,0.949423745098039,344.0,Affine,344,0,5
43,DifferentialEvolution,4000,0.696393823529412,344.0,Affine,344,0,2
44,DifferentialEvolution,10000,0.537102274509804,344.0,Affine,344,0,5
43,modcma,4002,0.867693996139185,344.0,Affine,344,0,2
44,modcma,10000,0.897320215686274,344.0,Affine,344,0,5
43,modde,4000,0.790811274509804,344.0,Affine,344,0,2
44,modde,10000,0.649196568627451,344.0,Affine,344,0,5
43,RCobyla,4000,0.515604607843137,344.0,Affine,344,0,2
44,RCobyla,10000,0.429385647058824,344.0,Affine,344,0,5
43,DiagonalCMA,4000,0.813381960784314,345.0,Affine,345,0,2
44,DiagonalCMA,10000,0.261826980392157,345.0,Affine,345,0,5
43,DifferentialEvolution,4000,0.542434264705882,345.0,Affine,345,0,2
44,DifferentialEvolution,10000,0.293864235294118,345.0,Affine,345,0,5
43,modcma,4002,0.905544727636182,345.0,Affine,345,0,2
44,modcma,10000,0.84161268627451,345.0,Affine,345,0,5
43,modde,4000,0.631918529411765,345.0,Affine,345,0,2
44,modde,10000,0.35029737254902,345.0,Affine,345,0,5
43,RCobyla,4000,0.234844509803922,345.0,Affine,345,0,2
44,RCobyla,10000,0.211919607843137,345.0,Affine,345,0,5
43,DiagonalCMA,4000,0.453208823529412,346.0,Affine,346,0,2
44,DiagonalCMA,10000,0.239337137254902,346.0,Affine,346,0,5
43,DifferentialEvolution,4000,0.343420196078431,346.0,Affine,346,0,2
44,DifferentialEvolution,10000,0.243873607843137,346.0,Affine,346,0,5
43,modcma,4002,0.474136461181174,346.0,Affine,346,0,2
44,modcma,10000,0.343572568627451,346.0,Affine,346,0,5
43,modde,4000,0.377144803921569,346.0,Affine,346,0,2
44,modde,10000,0.255774529411765,346.0,Affine,346,0,5
43,RCobyla,4000,0.297898284313725,346.0,Affine,346,0,2
44,RCobyla,10000,0.198059392156863,346.0,Affine,346,0,5
43,DiagonalCMA,4000,0.520771960784314,347.0,Affine,347,0,2
44,DiagonalCMA,10000,0.63174068627451,347.0,Affine,347,0,5
43,DifferentialEvolution,4000,0.573393676470588,347.0,Affine,347,0,2
44,DifferentialEvolution,10000,0.377473274509804,347.0,Affine,347,0,5
43,modcma,4002,0.784091679650371,347.0,Affine,347,0,2
44,modcma,10000,0.907321901960784,347.0,Affine,347,0,5
43,modde,4000,0.655903137254902,347.0,Affine,347,0,2
44,modde,10000,0.514289431372549,347.0,Affine,347,0,5
43,RCobyla,4000,0.324682352941176,347.0,Affine,347,0,2
44,RCobyla,10000,0.178967215686274,347.0,Affine,347,0,5
43,DiagonalCMA,4000,0.971867009803921,348.0,Affine,348,0,2
44,DiagonalCMA,10000,0.969877882352941,348.0,Affine,348,0,5
43,DifferentialEvolution,4000,0.811507941176471,348.0,Affine,348,0,2
44,DifferentialEvolution,10000,0.511336333333333,348.0,Affine,348,0,5
43,modcma,4002,0.972871162457987,348.0,Affine,348,0,2
44,modcma,10000,0.968637078431373,348.0,Affine,348,0,5
43,modde,4000,0.831288970588235,348.0,Affine,348,0,2
44,modde,10000,0.693870019607843,348.0,Affine,348,0,5
43,RCobyla,4000,0.881169803921569,348.0,Affine,348,0,2
44,RCobyla,10000,0.960797843137255,348.0,Affine,348,0,5
43,DiagonalCMA,4000,0.419060833333333,349.0,Affine,349,0,2
44,DiagonalCMA,10000,0.21502,349.0,Affine,349,0,5
43,DifferentialEvolution,4000,0.413919460784314,349.0,Affine,349,0,2
44,DifferentialEvolution,10000,0.244646019607843,349.0,Affine,349,0,5
43,modcma,4002,0.685027829222644,349.0,Affine,349,0,2
44,modcma,10000,0.273818137254902,349.0,Affine,349,0,5
43,modde,4000,0.479827745098039,349.0,Affine,349,0,2
44,modde,10000,0.291836901960784,349.0,Affine,349,0,5
43,RCobyla,4000,0.294856421568627,349.0,Affine,349,0,2
44,RCobyla,10000,0.185094117647059,349.0,Affine,349,0,5
43,DiagonalCMA,4000,0.733305490196078,34.0,Affine,34,0,2
44,DiagonalCMA,10000,0.641199117647059,34.0,Affine,34,0,5
43,DifferentialEvolution,4000,0.758132450980392,34.0,Affine,34,0,2
44,DifferentialEvolution,10000,0.489834470588235,34.0,Affine,34,0,5
43,modcma,4002,0.885498231276519,34.0,Affine,34,0,2
44,modcma,10000,0.860920745098039,34.0,Affine,34,0,5
43,modde,4000,0.797663921568627,34.0,Affine,34,0,2
44,modde,10000,0.612933274509804,34.0,Affine,34,0,5
43,RCobyla,4000,0.48745612745098,34.0,Affine,34,0,2
44,RCobyla,10000,0.325163019607843,34.0,Affine,34,0,5
43,DiagonalCMA,4000,0.955988578431373,350.0,Affine,350,0,2
44,DiagonalCMA,10000,0.953101137254902,350.0,Affine,350,0,5
43,DifferentialEvolution,4000,0.709702549019608,350.0,Affine,350,0,2
44,DifferentialEvolution,10000,0.505884411764706,350.0,Affine,350,0,5
43,modcma,4002,0.934908624119313,350.0,Affine,350,0,2
44,modcma,10000,0.938256666666667,350.0,Affine,350,0,5
43,modde,4000,0.790457352941176,350.0,Affine,350,0,2
44,modde,10000,0.60945705882353,350.0,Affine,350,0,5
43,RCobyla,4000,0.572023676470588,350.0,Affine,350,0,2
44,RCobyla,10000,0.472938176470588,350.0,Affine,350,0,5
43,DiagonalCMA,4000,0.268477647058824,351.0,Affine,351,0,2
44,DiagonalCMA,10000,0.175331490196078,351.0,Affine,351,0,5
43,DifferentialEvolution,4000,0.429968137254902,351.0,Affine,351,0,2
44,DifferentialEvolution,10000,0.264160725490196,351.0,Affine,351,0,5
43,modcma,4002,0.398858560915621,351.0,Affine,351,0,2
44,modcma,10000,0.278222470588235,351.0,Affine,351,0,5
43,modde,4000,0.548299509803922,351.0,Affine,351,0,2
44,modde,10000,0.303304607843137,351.0,Affine,351,0,5
43,RCobyla,4000,0.274516029411765,351.0,Affine,351,0,2
44,RCobyla,10000,0.166743078431373,351.0,Affine,351,0,5
43,DiagonalCMA,4000,0.681353039215686,352.0,Affine,352,0,2
44,DiagonalCMA,10000,0.499914549019608,352.0,Affine,352,0,5
43,DifferentialEvolution,4000,0.630284901960784,352.0,Affine,352,0,2
44,DifferentialEvolution,10000,0.325826450980392,352.0,Affine,352,0,5
43,modcma,4002,0.909307797081851,352.0,Affine,352,0,2
44,modcma,10000,0.665157294117647,352.0,Affine,352,0,5
43,modde,4000,0.680472598039216,352.0,Affine,352,0,2
44,modde,10000,0.403679078431373,352.0,Affine,352,0,5
43,RCobyla,4000,0.294067401960784,352.0,Affine,352,0,2
44,RCobyla,10000,0.188935509803922,352.0,Affine,352,0,5
43,DiagonalCMA,4000,0.770126470588235,353.0,Affine,353,0,2
44,DiagonalCMA,10000,0.435984431372549,353.0,Affine,353,0,5
43,DifferentialEvolution,4000,0.693253137254902,353.0,Affine,353,0,2
44,DifferentialEvolution,10000,0.391039117647059,353.0,Affine,353,0,5
43,modcma,4002,0.950353303740287,353.0,Affine,353,0,2
44,modcma,10000,0.84690162745098,353.0,Affine,353,0,5
43,modde,4000,0.734582303921569,353.0,Affine,353,0,2
44,modde,10000,0.507657607843137,353.0,Affine,353,0,5
43,RCobyla,4000,0.269474901960784,353.0,Affine,353,0,2
44,RCobyla,10000,0.248234156862745,353.0,Affine,353,0,5
43,DiagonalCMA,4000,0.956384068627451,354.0,Affine,354,0,2
44,DiagonalCMA,10000,0.967792137254902,354.0,Affine,354,0,5
43,DifferentialEvolution,4000,0.796071960784314,354.0,Affine,354,0,2
44,DifferentialEvolution,10000,0.554835784313725,354.0,Affine,354,0,5
43,modcma,4002,0.974284916365347,354.0,Affine,354,0,2
44,modcma,10000,0.970692490196079,354.0,Affine,354,0,5
43,modde,4000,0.845436470588235,354.0,Affine,354,0,2
44,modde,10000,0.725982254901961,354.0,Affine,354,0,5
43,RCobyla,4000,0.643867647058823,354.0,Affine,354,0,2
44,RCobyla,10000,0.933864,354.0,Affine,354,0,5
43,DiagonalCMA,4000,0.517443578431373,355.0,Affine,355,0,2
44,DiagonalCMA,10000,0.208795980392157,355.0,Affine,355,0,5
43,DifferentialEvolution,4000,0.474130196078431,355.0,Affine,355,0,2
44,DifferentialEvolution,10000,0.286724352941176,355.0,Affine,355,0,5
43,modcma,4002,0.701431343151954,355.0,Affine,355,0,2
44,modcma,10000,0.346212784313725,355.0,Affine,355,0,5
43,modde,4000,0.547284901960784,355.0,Affine,355,0,2
44,modde,10000,0.357844274509804,355.0,Affine,355,0,5
43,RCobyla,4000,0.32109068627451,355.0,Affine,355,0,2
44,RCobyla,10000,0.184803980392157,355.0,Affine,355,0,5
43,DiagonalCMA,4000,0.553983578431373,356.0,Affine,356,0,2
44,DiagonalCMA,10000,0.658752647058824,356.0,Affine,356,0,5
43,DifferentialEvolution,4000,0.535839705882353,356.0,Affine,356,0,2
44,DifferentialEvolution,10000,0.339511549019608,356.0,Affine,356,0,5
43,modcma,4002,0.876661816150748,356.0,Affine,356,0,2
44,modcma,10000,0.753639941176471,356.0,Affine,356,0,5
